"Date","Site","Array","Trap","Predator","Notes","taxon","count"
2014-04-29,"GWA2","1","A4","Y",NA,"SOLI",1
2014-04-29,"GWA2","2","A4","N",NA,"COLE",1
2014-04-29,"GWA2","2","A4","N",NA,"HYMA",1
2014-04-29,"GWA2","2","A4","N",NA,"ORTH",1
2014-04-29,"GWA3","1","A4","N",NA,"HYMA",1
2014-04-29,"GWA3","2","A4","N",NA,"ARAN",2
2014-04-29,"GWA3","2","A4","N",NA,"COLE",1
2014-04-29,"GWA3","2","A4","N",NA,"ORTH",1
2014-04-29,"GWA3","2","A4","N",NA,"SOLI",1
2014-04-30,"GWA2","1","A4","N",NA,"ARAN",1
2014-04-30,"GWA2","1","A4","N",NA,"COLE",1
2014-04-30,"GWA2","2","A4","N",NA,"DIPT",1
2014-04-30,"GWA2","2","A4","N",NA,"ORTH",1
2014-04-30,"GWA3","1","A4","N",NA,"COLE",2
2014-05-01,"GWA2","1","A4","Y",NA,"HYMA",1
2014-05-01,"GWA2","2","A4","N",NA,"COLE",2
2014-05-01,"GWA2","2","A4","N",NA,"HYMA",1
2014-05-01,"GWA3","1","A4","N",NA,"COLE",2
2014-05-01,"GWA3","1","A4","N",NA,"HYMA",3
2014-05-01,"GWA3","2","A4","N",NA,"COLE",1
2014-05-01,"GWA3","2","A4","N",NA,"HYMA",2
2014-05-01,"GWA3","2","A4","N",NA,"SCOR",1
2014-05-01,"GWA3","2","A4","N",NA,"THYS",1
2014-05-02,"GWA2","1","A4","N",NA,"COLE",2
2014-05-02,"GWA2","1","A4","N",NA,"HYMA",1
2014-05-02,"GWA2","2","A4","N",NA,"HYMA",1
2014-05-02,"GWA3","1","A4","N",NA,"COLE",1
2014-05-02,"GWA3","2","A4","N",NA,"ARAN",1
2014-09-30,"GWA1","1","A4","N",NA,"ARAN",1
2014-09-30,"GWA1","1","A4","N",NA,"COLE",6
2014-09-30,"GWA1","1","A4","N",NA,"HYMA",7
2014-09-30,"GWA1","2","A4","N",NA,"COLE",2
2014-09-30,"GWA1","2","A4","N",NA,"HYMA",3
2014-09-30,"GWA1","2","A4","N",NA,"THYS",2
2014-09-30,"GWA3","1","A4","N",NA,"COLE",3
2014-09-30,"GWA3","1","A4","N",NA,"HYMA",13
2014-10-01,"GWA1","1","A4","N",NA,"ARAN",2
2014-10-01,"GWA1","1","A4","N",NA,"COLE",3
2014-10-01,"GWA1","1","A4","N",NA,"HYMA",3
2014-10-01,"GWA1","1","A4","N",NA,"SCOR",2
2014-10-01,"GWA1","2","A4","N",NA,"COLE",2
2014-10-01,"GWA1","2","A4","N",NA,"HYMA",1
2014-10-01,"GWA1","2","A4","N",NA,"SOLI",1
2014-10-01,"GWA1","2","A4","N",NA,"THYS",2
2014-10-01,"GWA3","1","A4","N",NA,"COLE",1
2014-10-01,"GWA3","1","A4","N",NA,"HYMA",2
2014-10-01,"GWA3","2","A4","N",NA,"COLE",1
2014-10-01,"GWA3","2","A4","N",NA,"HYMA",52
2014-10-01,"GWA3","2","A4","N",NA,"LEPI",1
2014-10-01,"GWA3","2","A4","N",NA,"ORTH",2
2014-10-02,"GWA1","1","A4","N",NA,"ARAN",1
2014-10-02,"GWA1","1","A4","N",NA,"COLE",6
2014-10-02,"GWA1","1","A4","N",NA,"HYMA",10
2014-10-02,"GWA1","1","A4","N",NA,"THYS",1
2014-10-02,"GWA1","2","A4","N",NA,"COLE",3
2014-10-02,"GWA1","2","A4","N",NA,"HYMA",3
2014-10-02,"GWA1","2","A4","N",NA,"ORTH",2
2014-10-02,"GWA1","2","A4","N",NA,"SCOR",1
2014-10-02,"GWA3","1","A4","N",NA,"COLE",2
2014-10-02,"GWA3","2","A4","N",NA,"COLE",1
2014-10-02,"GWA3","2","A4","N",NA,"HYMA",32
2014-10-02,"GWA3","2","A4","N",NA,"ORTH",1
2014-10-03,"GWA1","1","A4","N",NA,"ARAN",1
2014-10-03,"GWA1","1","A4","N",NA,"COLE",3
2014-10-03,"GWA1","1","A4","N",NA,"THYS",1
2014-10-03,"GWA1","2","A4","N","unki=small, tiny","ARAN",3
2014-10-03,"GWA1","2","A4","N","unki=small, tiny","COLE",5
2014-10-03,"GWA1","2","A4","N","unki=small, tiny","HYMA",5
2014-10-03,"GWA1","2","A4","N","unki=small, tiny","THYS",1
2014-10-03,"GWA1","2","A4","N","unki=small, tiny","UNKI",20
2014-10-03,"GWA3","1","A4","N",NA,"COLE",2
2014-10-03,"GWA3","2","A4","N",NA,"COLE",2
2014-10-03,"GWA3","2","A4","N",NA,"HYMA",27
2014-10-03,"GWA3","2","A4","N",NA,"LEPI",1
2014-10-06,"GWA1","1","B4","N",NA,"COLE",9
2014-10-06,"GWA1","1","B4","N",NA,"HYMA",5
2014-10-06,"GWA1","2","B4","N",NA,"ARAN",1
2014-10-06,"GWA1","2","B4","N",NA,"COLE",1
2014-10-06,"GWA1","2","B4","N",NA,"HYMA",2
2014-10-06,"GWA2","1","B4","Y",NA,"ORTH",1
2014-10-06,"GWA2","2","B4","N",NA,"COLE",9
2014-10-06,"GWA2","2","B4","N",NA,"HYMA",14
2014-10-06,"GWA2","2","B4","N",NA,"SCOR",3
2014-10-07,"GWA1","1","B4","N","unki=tiny","ARAN",1
2014-10-07,"GWA1","1","B4","N","unki=tiny","COLE",5
2014-10-07,"GWA1","1","B4","N","unki=tiny","HYMA",1
2014-10-07,"GWA1","1","B4","N","unki=tiny","THYS",1
2014-10-07,"GWA1","1","B4","N","unki=tiny","UNKI",12
2014-10-07,"GWA1","2","B4","N",NA,"COLE",3
2014-10-07,"GWA1","2","B4","N",NA,"HYMA",1
2014-10-07,"GWA1","2","B4","N",NA,"HYMB",1
2014-10-07,"GWA1","2","B4","N",NA,"ORTH",1
2014-10-07,"GWA2","1","B4","Y",NA,"COLE",1
2014-10-07,"GWA2","1","B4","Y",NA,"CRUS",1
2014-10-07,"GWA2","1","B4","Y",NA,"HYMA",2
2014-10-07,"GWA2","1","B4","Y",NA,"ORTH",1
2014-10-07,"GWA2","1","B4","Y",NA,"THYS",1
2014-10-07,"GWA2","2","B4","N",NA,"COLE",14
2014-10-07,"GWA2","2","B4","N",NA,"CRUS",2
2014-10-07,"GWA2","2","B4","N",NA,"HYMA",1
2014-10-08,"GWA1","1","B4","N",NA,"ARAN",1
2014-10-08,"GWA1","1","B4","N",NA,"COLE",3
2014-10-08,"GWA1","1","B4","N",NA,"HYMA",6
2014-10-08,"GWA1","1","B4","N",NA,"UNKI",4
2014-10-08,"GWA1","2","B4","N",NA,"COLE",8
2014-10-08,"GWA1","2","B4","N",NA,"HYMA",6
2014-10-08,"GWA1","2","B4","N",NA,"SCOR",1
2014-10-08,"GWA2","1","B4","N",NA,"COLE",3
2014-10-08,"GWA2","1","B4","N",NA,"CRUS",1
2014-10-08,"GWA2","1","B4","N",NA,"HYMA",7
2014-10-08,"GWA2","2","B4","N",NA,"COLE",5
2014-10-08,"GWA2","2","B4","N",NA,"HYMA",8
2014-10-08,"GWA2","2","B4","N",NA,"HYMB",1
2014-10-08,"GWA2","2","B4","N",NA,"SCOR",1
2014-10-09,"GWA1","1","B4","N",NA,"COLE",2
2014-10-09,"GWA1","1","B4","N",NA,"CRUS",1
2014-10-09,"GWA1","1","B4","N",NA,"HYMA",8
2014-10-09,"GWA1","2","B4","N",NA,"COLE",12
2014-10-09,"GWA1","2","B4","N",NA,"HYMA",14
2014-10-09,"GWA1","2","B4","N",NA,"ORTH",1
2014-10-09,"GWA2","1","B4","N",NA,"COLE",2
2014-10-09,"GWA2","1","B4","N",NA,"HYMA",3
2014-10-09,"GWA2","1","B4","N",NA,"LEPI",1
2014-10-09,"GWA2","2","B4","N",NA,"COLE",8
2014-10-09,"GWA2","2","B4","N",NA,"CRUS",1
2014-10-09,"GWA2","2","B4","N",NA,"HYMA",2
2014-10-09,"GWA2","2","B4","N",NA,"HYMB",1
2014-10-09,"GWA2","2","B4","N",NA,"SCOR",1
2014-10-21,"GWA2","1","C4","N",NA,"COLE",3
2014-10-21,"GWA2","1","C4","N",NA,"HYMA",1
2014-10-21,"GWA2","1","C4","N",NA,"HYMB",1
2014-10-21,"GWA2","2","C4","N",NA,"COLE",2
2014-10-21,"GWA2","2","C4","N",NA,"HYMA",1
2014-10-21,"GWA2","2","C4","N",NA,"ORTH",1
2014-10-21,"GWA3","1","C4","N",NA,"COLE",3
2014-10-21,"GWA3","2","C4","N",NA,"HYMA",1
2014-10-21,"GWA3","2","C4","N",NA,"ORTH",5
2014-10-22,"GWA2","1","C4","N",NA,"ARAN",1
2014-10-22,"GWA2","1","C4","N",NA,"COLE",4
2014-10-22,"GWA2","1","C4","N",NA,"HYMA",30
2014-10-22,"GWA2","1","C4","N",NA,"HYMB",4
2014-10-22,"GWA2","2","C4","N",NA,"COLE",2
2014-10-22,"GWA2","2","C4","N",NA,"HYMA",19
2014-10-22,"GWA2","2","C4","N",NA,"HYMB",5
2014-10-22,"GWA3","1","C4","N",NA,"COLE",2
2014-10-22,"GWA3","1","C4","N",NA,"HYMA",2
2014-10-22,"GWA3","2","C4","N",NA,"COLE",1
2014-10-22,"GWA3","2","C4","N",NA,"HYMB",2
2014-10-22,"GWA3","2","C4","N",NA,"ORTH",3
2014-10-23,"GWA2","1","C4","N",NA,"ARAN",3
2014-10-23,"GWA2","1","C4","N",NA,"COLE",3
2014-10-23,"GWA2","1","C4","N",NA,"CRUS",1
2014-10-23,"GWA2","1","C4","N",NA,"HYMA",1
2014-10-23,"GWA2","1","C4","N",NA,"HYMB",4
2014-10-23,"GWA2","1","C4","N",NA,"ORTH",1
2014-10-23,"GWA2","2","C4","N",NA,"ARAN",1
2014-10-23,"GWA2","2","C4","N",NA,"HYMA",5
2014-10-23,"GWA2","2","C4","N",NA,"HYMB",1
2014-10-23,"GWA2","2","C4","N",NA,"SCOR",1
2014-10-23,"GWA3","1","C4","N",NA,"ARAN",1
2014-10-23,"GWA3","1","C4","N",NA,"COLE",2
2014-10-23,"GWA3","1","C4","N",NA,"THYS",1
2014-10-23,"GWA3","2","C4","N",NA,"ARAN",1
2014-10-23,"GWA3","2","C4","N",NA,"COLE",3
2014-10-23,"GWA3","2","C4","N",NA,"HYMA",2
2014-10-23,"GWA3","2","C4","N",NA,"ORTH",6
2014-10-24,"GWA2","1","C4","N",NA,"ARAN",1
2014-10-24,"GWA2","1","C4","N",NA,"COLE",4
2014-10-24,"GWA2","1","C4","N",NA,"CRUS",1
2014-10-24,"GWA2","1","C4","N",NA,"HYMA",11
2014-10-24,"GWA2","1","C4","N",NA,"THYS",1
2014-10-24,"GWA2","2","C4","N",NA,"COLE",2
2014-10-24,"GWA2","2","C4","N",NA,"HYMA",6
2014-10-24,"GWA3","1","C4","N",NA,"HYMA",1
2014-10-24,"GWA3","1","C4","N",NA,"HYMB",1
2014-10-24,"GWA3","1","C4","N",NA,"LEPI",2
2014-10-24,"GWA3","2","C4","N",NA,"COLE",2
2014-10-24,"GWA3","2","C4","N",NA,"HYMA",1
2014-10-24,"GWA3","2","C4","N",NA,"HYMB",2
2014-10-24,"GWA3","2","C4","N",NA,"ORTH",6
2014-11-04,"GWA1","1","A4","Y",NA,"ARAN",2
2014-11-04,"GWA1","1","A4","Y",NA,"COLE",2
2014-11-04,"GWA1","1","A4","Y",NA,"HYMA",1
2014-11-04,"GWA1","2","A4","N",NA,"COLE",1
2014-11-04,"GWA2","1","A4","N",NA,"HYMB",1
2014-11-05,"GWA1","1","A4","N",NA,"ARAN",2
2014-11-05,"GWA1","1","A4","N",NA,"COLE",2
2014-11-05,"GWA1","1","A4","N",NA,"HYMA",2
2014-11-05,"GWA1","1","A4","N",NA,"THYS",1
2014-11-05,"GWA1","2","A4","N",NA,"COLE",1
2014-11-05,"GWA1","2","A4","N",NA,"HYMA",3
2014-11-05,"GWA1","2","A4","N",NA,"HYMB",2
2014-11-05,"GWA1","2","A4","N",NA,"LEPI",1
2014-11-05,"GWA1","2","A4","N",NA,"ORTH",1
2014-11-05,"GWA1","2","A4","N",NA,"THYS",1
2014-11-05,"GWA2","1","A4","N",NA,"COLE",2
2014-11-05,"GWA2","1","A4","N",NA,"HYMB",4
2014-11-05,"GWA2","1","A4","N",NA,"SOLI",1
2014-11-05,"GWA2","2","A4","N",NA,"ARAN",1
2014-11-05,"GWA2","2","A4","N",NA,"COLE",1
2014-11-05,"GWA2","2","A4","N",NA,"HYMA",1
2014-11-05,"GWA2","2","A4","N",NA,"HYMB",1
2014-11-06,"GWA1","1","A4","Y",NA,"ARAN",3
2014-11-06,"GWA1","1","A4","Y",NA,"COLE",2
2014-11-06,"GWA1","1","A4","Y",NA,"HYMA",2
2014-11-06,"GWA1","2","A4","N",NA,"COLE",1
2014-11-06,"GWA2","1","A4","N",NA,"COLE",3
2014-11-06,"GWA2","1","A4","N",NA,"HYMA",3
2014-11-06,"GWA2","1","A4","N",NA,"HYMB",1
2014-11-06,"GWA2","2","A4","N",NA,"HYMB",1
2014-11-07,"GWA1","1","A4","N",NA,"ARAN",2
2014-11-07,"GWA1","1","A4","N",NA,"COLE",8
2014-11-07,"GWA1","1","A4","N",NA,"HYMA",1
2014-11-07,"GWA1","1","A4","N",NA,"THYS",1
2014-11-07,"GWA1","2","A4","N",NA,"ARAN",1
2014-11-07,"GWA1","2","A4","N",NA,"COLE",3
2014-11-07,"GWA1","2","A4","N",NA,"HYMA",3
2014-11-07,"GWA1","2","A4","N",NA,"HYMB",1
2014-11-07,"GWA1","2","A4","N",NA,"LEPI",1
2014-11-07,"GWA1","2","A4","N",NA,"THYS",1
2014-11-07,"GWA1","2","A4","N",NA,"UNKI",1
2014-11-07,"GWA2","1","A4","N",NA,"COLE",1
2014-11-07,"GWA2","1","A4","N",NA,"HYMA",2
2014-11-07,"GWA2","2","A4","N",NA,"COLE",1
2014-11-11,"GWA1","1","B4","N",NA,"ARAN",1
2014-11-11,"GWA1","1","B4","N",NA,"COLE",4
2014-11-11,"GWA1","1","B4","N",NA,"HYMB",1
2014-11-11,"GWA1","1","B4","N",NA,"ORTH",1
2014-11-11,"GWA1","1","B4","N",NA,"SOLI",1
2014-11-11,"GWA1","2","B4","N",NA,"ARAN",3
2014-11-11,"GWA1","2","B4","N",NA,"HYMA",1
2014-11-11,"GWA1","2","B4","N",NA,"HYMB",1
2014-11-11,"GWA3","1","B4","N",NA,"ARAN",1
2014-11-11,"GWA3","2","B4","N",NA,"ARAN",2
2014-11-11,"GWA3","2","B4","N",NA,"COLE",1
2014-11-11,"GWA3","2","B4","N",NA,"HYMA",1
2014-11-11,"GWA3","2","B4","N",NA,"HYMB",1
2014-11-12,"GWA1","1","B4","N",NA,"ARAN",1
2014-11-12,"GWA1","1","B4","N",NA,"HETE",1
2014-11-12,"GWA1","1","B4","N",NA,"HYMA",4
2014-11-12,"GWA1","1","B4","N",NA,"LEPI",1
2014-11-12,"GWA1","2","B4","N",NA,"ARAN",4
2014-11-12,"GWA1","2","B4","N",NA,"COLE",1
2014-11-12,"GWA1","2","B4","N",NA,"DIPT",1
2014-11-12,"GWA1","2","B4","N",NA,"HETE",1
2014-11-12,"GWA1","2","B4","N",NA,"HYMA",2
2014-11-12,"GWA1","2","B4","N",NA,"HYMB",1
2014-11-12,"GWA3","1","B4","N",NA,"COLE",1
2014-11-12,"GWA3","2","B4","N",NA,"ARAN",1
2014-11-12,"GWA3","2","B4","N",NA,"HETE",2
2014-11-12,"GWA3","2","B4","N",NA,"ORTH",4
2014-11-13,"GWA1","1","B4","N",NA,"ARAN",1
2014-11-13,"GWA1","1","B4","N",NA,"HETE",1
2014-11-13,"GWA1","1","B4","N",NA,"HYMA",3
2014-11-13,"GWA1","1","B4","N",NA,"LEPI",1
2014-11-13,"GWA1","2","B4","N",NA,"COLE",1
2014-11-13,"GWA1","2","B4","N",NA,"HETE",1
2014-11-13,"GWA3","1","B4","N",NA,"ORTH",1
2014-11-13,"GWA3","2","B4","N",NA,"ARAN",1
2014-11-13,"GWA3","2","B4","N",NA,"HYMA",2
2014-11-13,"GWA3","2","B4","N",NA,"LEPI",1
2014-11-14,"GWA1","1","B4","N",NA,"COLE",1
2014-11-14,"GWA1","1","B4","N",NA,"HYMA",6
2014-11-14,"GWA1","2","B4","N",NA,"ARAN",1
2014-11-14,"GWA1","2","B4","N",NA,"COLE",1
2014-11-14,"GWA1","2","B4","N",NA,"HYMA",2
2014-11-14,"GWA1","2","B4","N",NA,"HYMB",1
2014-11-14,"GWA1","2","B4","N",NA,"THYS",1
2014-11-14,"GWA3","1","B4","N",NA,"ORTH",1
2014-11-14,"GWA3","2","B4","N",NA,"COLE",1
2014-11-14,"GWA3","2","B4","N",NA,"HYMA",5
2014-11-14,"GWA3","2","B4","N",NA,"ORTH",4
2014-12-02,"GWA2","1","C4","N",NA,"COLE",2
2014-12-02,"GWA2","2","C4","N",NA,"ARAN",1
2014-12-02,"GWA2","2","C4","N",NA,"COLE",3
2014-12-02,"GWA2","2","C4","N",NA,"ORTH",1
2014-12-02,"GWA3","1","C4","N",NA,"ARAN",1
2014-12-02,"GWA3","1","C4","N",NA,"CRUS",1
2014-12-02,"GWA3","1","C4","N",NA,"HETE",2
2014-12-02,"GWA3","2","C4","N",NA,"ARAN",1
2014-12-02,"GWA3","2","C4","N",NA,"HETE",1
2014-12-02,"GWA3","2","C4","N",NA,"ORTH",4
2014-12-02,"GWA3","2","C4","N",NA,"SCOR",1
2014-12-03,"GWA2","1","C4","N",NA,"ARAN",1
2014-12-03,"GWA2","1","C4","N",NA,"COLE",4
2014-12-03,"GWA2","1","C4","N",NA,"HYMA",6
2014-12-03,"GWA2","1","C4","N",NA,"HYMB",1
2014-12-03,"GWA2","2","C4","N",NA,"COLE",1
2014-12-03,"GWA2","2","C4","N",NA,"HYMA",2
2014-12-03,"GWA2","2","C4","N",NA,"ORTH",1
2014-12-03,"GWA3","1","C4","N",NA,"ARAN",1
2014-12-03,"GWA3","1","C4","N",NA,"CRUS",1
2014-12-03,"GWA3","1","C4","N",NA,"HYMA",1
2014-12-03,"GWA3","1","C4","N",NA,"ORTH",4
2014-12-03,"GWA3","1","C4","N",NA,"THYS",1
2014-12-03,"GWA3","2","C4","N",NA,"ARAN",1
2014-12-03,"GWA3","2","C4","N",NA,"HETE",1
2014-12-03,"GWA3","2","C4","N",NA,"HYMA",6
2014-12-03,"GWA3","2","C4","N",NA,"HYMB",2
2014-12-03,"GWA3","2","C4","N",NA,"LEPI",1
2014-12-03,"GWA3","2","C4","N",NA,"ORTH",20
2014-12-04,"GWA2","1","C4","N",NA,"COLE",3
2014-12-04,"GWA2","1","C4","N",NA,"HYMA",2
2014-12-04,"GWA2","2","C4","N",NA,"COLE",4
2014-12-04,"GWA2","2","C4","N",NA,"ORTH",3
2014-12-04,"GWA3","1","C4","N",NA,"ORTH",2
2014-12-04,"GWA3","2","C4","N",NA,"ORTH",39
2015-02-25,"GWA1","1","A4","N",NA,"ARAN",2
2015-02-25,"GWA1","1","A4","N",NA,"HYMB",1
2015-02-25,"GWA1","1","A4","N",NA,"PSUE",20
2015-02-25,"GWA1","2","A4","N",NA,"ARAN",1
2015-02-25,"GWA1","2","A4","N",NA,"HETE",1
2015-02-25,"GWA1","2","A4","N",NA,"HYMA",1
2015-02-25,"GWA1","2","A4","N",NA,"PSUE",8
2015-02-25,"GWA2","1","A4","N",NA,"DIPT",2
2015-02-25,"GWA2","1","A4","N",NA,"HETE",1
2015-02-25,"GWA2","1","A4","N",NA,"HYMA",8
2015-02-25,"GWA2","2","A4","N",NA,"HETE",1
2015-02-25,"GWA2","2","A4","N",NA,"LEPI",1
2015-02-25,"GWA2","2","A4","N",NA,"PSUE",30
2015-02-26,"GWA1","1","A4","N",NA,"ARAN",1
2015-02-26,"GWA1","1","A4","N",NA,"DIPT",1
2015-02-26,"GWA1","1","A4","N",NA,"LEPI",1
2015-02-26,"GWA1","1","A4","N",NA,"PSUE",4
2015-02-26,"GWA1","2","A4","N",NA,"COLE",1
2015-02-26,"GWA1","2","A4","N",NA,"HYMA",1
2015-02-26,"GWA1","2","A4","N",NA,"PSUE",15
2015-02-26,"GWA2","1","A4","N",NA,"ARAN",1
2015-02-26,"GWA2","1","A4","N",NA,"PSUE",8
2015-02-26,"GWA2","2","A4","N",NA,"DIPT",1
2015-02-26,"GWA2","2","A4","N",NA,"PSUE",9
2015-02-27,"GWA1","1","A4","N","1 cole larvae","ARAN",1
2015-02-27,"GWA1","1","A4","N","1 cole larvae","COLE",1
2015-02-27,"GWA1","1","A4","N","1 cole larvae","DIPT",3
2015-02-27,"GWA1","1","A4","N","1 cole larvae","HETE",1
2015-02-27,"GWA1","1","A4","N","1 cole larvae","UNKI",1
2015-02-27,"GWA1","2","A4","N",NA,"AUCH",1
2015-02-27,"GWA1","2","A4","N",NA,"HYMB",1
2015-02-27,"GWA1","2","A4","N",NA,"PSUE",1
2015-02-27,"GWA1","2","A4","N",NA,"UNKI",3
2015-02-27,"GWA2","1","A4","N",NA,"ARAN",1
2015-02-27,"GWA2","2","A4","N","tiny","HYMA",1
2015-02-27,"GWA2","2","A4","N","tiny","UNKI",15
2015-03-04,"GWA1","1","B4","Y",NA,"COLE",1
2015-03-04,"GWA1","1","B4","Y",NA,"ORTH",1
2015-03-04,"GWA1","1","B4","Y",NA,"UNKI",100
2015-03-04,"GWA1","2","B4","N",NA,"ORTH",1
2015-03-04,"GWA1","2","B4","N",NA,"UNKI",4
2015-03-04,"GWA3","2","B4","N",NA,"ARAN",2
2015-03-04,"GWA3","2","B4","N",NA,"CRUS",1
2015-03-04,"GWA3","2","B4","N",NA,"DIPT",1
2015-03-04,"GWA3","2","B4","N",NA,"HYMA",1
2015-03-04,"GWA3","2","B4","N",NA,"UNKI",20
2015-03-05,"GWA1","1","B4","N",NA,"CHIL",1
2015-03-05,"GWA1","1","B4","N",NA,"DIPT",1
2015-03-05,"GWA1","1","B4","N",NA,"HYMA",2
2015-03-05,"GWA1","1","B4","N",NA,"UNKI",25
2015-03-05,"GWA1","2","B4","N",NA,"ARAN",2
2015-03-05,"GWA1","2","B4","N",NA,"UNKI",6
2015-03-05,"GWA3","1","B4","N",NA,"DIPT",1
2015-03-05,"GWA3","1","B4","N",NA,"ORTH",2
2015-03-05,"GWA3","2","B4","N",NA,"ARAN",1
2015-03-05,"GWA3","2","B4","N",NA,"COLE",1
2015-03-05,"GWA3","2","B4","N",NA,"DIPT",2
2015-03-05,"GWA3","2","B4","N",NA,"HYMA",2
2015-03-06,"GWA1","1","B4","N","unk tiny","ARAN",1
2015-03-06,"GWA1","1","B4","N","unk tiny","HETE",1
2015-03-06,"GWA1","1","B4","N","unk tiny","HYMA",8
2015-03-06,"GWA1","1","B4","N","unk tiny","UNKI",20
2015-03-06,"GWA1","2","B4","N","unk tiny","HYMA",1
2015-03-06,"GWA1","2","B4","N","unk tiny","UNKI",18
2015-03-06,"GWA3","1","B4","N",NA,"DIPT",2
2015-03-06,"GWA3","2","B4","N",NA,"HETE",1
2015-03-06,"GWA3","2","B4","N",NA,"HYMA",1
2015-03-25,"GWA1","1","C4","N",NA,"ARAN",2
2015-03-25,"GWA1","1","C4","N",NA,"COLE",2
2015-03-25,"GWA1","1","C4","N",NA,"DIPT",1
2015-03-25,"GWA1","1","C4","N",NA,"HETE",2
2015-03-25,"GWA1","1","C4","N",NA,"HYMA",2
2015-03-25,"GWA1","1","C4","N",NA,"ORTH",2
2015-03-25,"GWA1","1","C4","N",NA,"UNKI",10
2015-03-25,"GWA1","2","C4","N",NA,"ARAN",1
2015-03-25,"GWA1","2","C4","N",NA,"AUCH",1
2015-03-25,"GWA1","2","C4","N",NA,"COLE",5
2015-03-25,"GWA1","2","C4","N",NA,"HYMA",2
2015-03-25,"GWA1","2","C4","N",NA,"THYS",1
2015-03-25,"GWA1","2","C4","N",NA,"UNKI",100
2015-03-25,"GWA2","1","C4","N",NA,"ARAN",3
2015-03-25,"GWA2","1","C4","N",NA,"COLE",6
2015-03-25,"GWA2","1","C4","N",NA,"CRUS",1
2015-03-25,"GWA2","1","C4","N",NA,"HETE",4
2015-03-25,"GWA2","1","C4","N",NA,"HYMA",7
2015-03-25,"GWA2","1","C4","N",NA,"ORTH",1
2015-03-25,"GWA2","2","C4","N",NA,"ARAN",1
2015-03-25,"GWA2","2","C4","N",NA,"COLE",2
2015-03-25,"GWA2","2","C4","N",NA,"HETE",2
2015-03-25,"GWA2","2","C4","N",NA,"ORTH",1
2015-03-25,"GWA2","2","C4","N",NA,"UNKI",7
2015-03-26,"GWA1","1","C4","N",NA,"ARAN",1
2015-03-26,"GWA1","1","C4","N",NA,"COLE",6
2015-03-26,"GWA1","1","C4","N",NA,"CRUS",2
2015-03-26,"GWA1","1","C4","N",NA,"HETE",1
2015-03-26,"GWA1","1","C4","N",NA,"HYMA",1
2015-03-26,"GWA1","1","C4","N",NA,"HYMB",1
2015-03-26,"GWA1","1","C4","N",NA,"UNKI",20
2015-03-26,"GWA1","2","C4","N",NA,"ARAN",3
2015-03-26,"GWA1","2","C4","N",NA,"DERM",1
2015-03-26,"GWA1","2","C4","N",NA,"HYMA",3
2015-03-26,"GWA1","2","C4","N",NA,"MANT",1
2015-03-26,"GWA1","2","C4","N",NA,"UNKI",100
2015-03-26,"GWA2","1","C4","N",NA,"ARAN",2
2015-03-26,"GWA2","1","C4","N",NA,"COLE",4
2015-03-26,"GWA2","1","C4","N",NA,"HYMA",3
2015-03-26,"GWA2","1","C4","N",NA,"UNKI",50
2015-03-26,"GWA2","2","C4","N",NA,"ARAN",1
2015-03-26,"GWA2","2","C4","N",NA,"HETE",1
2015-03-26,"GWA2","2","C4","N",NA,"ORTH",1
2015-03-26,"GWA2","2","C4","N",NA,"UNKI",100
2015-03-27,"GWA1","1","C4","N","tiny","ARAN",2
2015-03-27,"GWA1","1","C4","N","tiny","COLE",2
2015-03-27,"GWA1","1","C4","N","tiny","CRUS",1
2015-03-27,"GWA1","1","C4","N","tiny","HYMA",2
2015-03-27,"GWA1","1","C4","N","tiny","UNKI",14
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","ARAN",4
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","COLE",3
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","HETE",1
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","HYMA",2
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","ORTH",1
2015-03-27,"GWA1","2","C4","N","unk tiny, 2 COLE larvae","UNKI",48
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","ARAN",1
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","COLE",3
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","CRUS",1
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","HYMA",3
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","MANT",2
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","ORTH",2
2015-03-27,"GWA2","1","C4","N","unk tiny, 3 cole larvae","UNKI",47
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","ARAN",1
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","COLE",2
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","HETE",2
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","HYMA",2
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","ORTH",1
2015-03-27,"GWA2","2","C4","N","Unk tiny, 2 COLE larvae","UNKI",15
2015-03-30,"GWA2","1","A4","N",NA,"ARAN",2
2015-03-30,"GWA2","1","A4","N",NA,"COLE",2
